symbol,category,horizon,model,ml_return,bh_return,ml_sharpe,bh_sharpe,return_diff,sharpe_diff,beats_bh_return,beats_bh_sharpe
AMZN,growth,10,Decision Tree,-0.015612826067878727,0.008163525738960953,-0.1548290086672998,0.19529127521348894,-0.02377635180683968,-0.35012028388078875,False,False
AMZN,growth,10,Random Forest,0.0,0.008163525738960953,0.0,0.19529127521348894,-0.008163525738960953,-0.19529127521348894,False,False
AMZN,growth,10,XGBoost,-0.011707976048291657,0.008163525738960953,-0.2331287106587652,0.19529127521348894,-0.01987150178725261,-0.42841998587225416,False,False
JPM,value,5,Logistic Regression,0.0,0.3877828619814363,0.0,1.4581400039111627,-0.3877828619814363,-1.4581400039111627,False,False
JPM,value,5,Decision Tree,0.0,0.3877828619814363,0.0,1.4581400039111627,-0.3877828619814363,-1.4581400039111627,False,False
JPM,value,5,Random Forest,0.0,0.3877828619814363,0.0,1.4581400039111627,-0.3877828619814363,-1.4581400039111627,False,False
JPM,value,5,XGBoost,0.04530483346593783,0.3877828619814363,0.36850719742870236,1.4581400039111627,-0.34247802851549847,-1.0896328064824603,False,False
JPM,value,10,Logistic Regression,0.0,0.3877828619814363,0.0,1.4581400039111627,-0.3877828619814363,-1.4581400039111627,False,False
JPM,value,10,Decision Tree,0.09800831617170846,0.3877828619814363,0.7081974353122568,1.4581400039111627,-0.28977454580972783,-0.749942568598906,False,False
JPM,value,10,Random Forest,0.0,0.3877828619814363,0.0,1.4581400039111627,-0.3877828619814363,-1.4581400039111627,False,False
JPM,value,10,XGBoost,0.12340393361262536,0.3877828619814363,0.9981614938750903,1.4581400039111627,-0.26437892836881094,-0.4599785100360724,False,False
BAC,value,5,Logistic Regression,0.1642420573791108,0.27067855042050293,1.80206713854911,1.0473747260607023,-0.10643649304139213,0.7546924124884078,False,True
BAC,value,5,Decision Tree,-0.1085437456338989,0.27067855042050293,-0.9140380163317618,1.0473747260607023,-0.37922229605440183,-1.961412742392464,False,False
BAC,value,5,Random Forest,0.16706709667323638,0.27067855042050293,1.6160791374131669,1.0473747260607023,-0.10361145374726655,0.5687044113524646,False,True
BAC,value,5,XGBoost,-0.018168671019148208,0.27067855042050293,-0.007832592201889763,1.0473747260607023,-0.28884722143965114,-1.055207318262592,False,False
BAC,value,10,Logistic Regression,0.12222142074445141,0.27067855042050293,1.2435635045481768,1.0473747260607023,-0.1484571296760515,0.1961887784874745,False,True
BAC,value,10,Decision Tree,0.19123419341849068,0.27067855042050293,1.1109304413239447,1.0473747260607023,-0.07944435700201224,0.06355571526324244,False,True
BAC,value,10,Random Forest,0.02305386607142834,0.27067855042050293,1.5081890760510501,1.0473747260607023,-0.2476246843490746,0.46081434999034787,False,True
BAC,value,10,XGBoost,0.12401093964451437,0.27067855042050293,1.129125296613594,1.0473747260607023,-0.14666761077598856,0.08175057055289181,False,True
WFC,value,5,Logistic Regression,0.10745960781689745,0.34972689700274096,1.8326966418896335,1.1935208134187887,-0.2422672891858435,0.6391758284708449,False,True
WFC,value,5,Decision Tree,0.10997911306249275,0.34972689700274096,0.9967796537971355,1.1935208134187887,-0.2397477839402482,-0.19674115962165317,False,False
WFC,value,5,Random Forest,0.0,0.34972689700274096,0.0,1.1935208134187887,-0.34972689700274096,-1.1935208134187887,False,False
WFC,value,5,XGBoost,0.11822977741995122,0.34972689700274096,1.4716356010856795,1.1935208134187887,-0.23149711958278973,0.2781147876668908,False,True
WFC,value,10,Logistic Regression,0.0,0.34972689700274096,0.0,1.1935208134187887,-0.34972689700274096,-1.1935208134187887,False,False
WFC,value,10,Decision Tree,-0.012610100948571623,0.34972689700274096,-0.13098599893245147,1.1935208134187887,-0.3623369979513126,-1.3245068123512402,False,False
WFC,value,10,Random Forest,0.0,0.34972689700274096,0.0,1.1935208134187887,-0.34972689700274096,-1.1935208134187887,False,False
WFC,value,10,XGBoost,0.12890008481487958,0.34972689700274096,1.5634369233924448,1.1935208134187887,-0.22082681218786138,0.3699161099736561,False,True
XOM,value,5,Logistic Regression,0.14304526777366933,0.10544281475763517,0.7214403578676051,0.5550602487307201,0.037602453016034154,0.16638010913688495,True,True
XOM,value,5,Decision Tree,0.22715219956355215,0.10544281475763517,1.1089587413324546,0.5550602487307201,0.12170938480591698,0.5538984926017345,True,True
XOM,value,5,Random Forest,0.3104725617679387,0.10544281475763517,1.7903828344588957,0.5550602487307201,0.20502974701030352,1.2353225857281755,True,True
XOM,value,5,XGBoost,0.25045145852395745,0.10544281475763517,1.3992632134037433,0.5550602487307201,0.14500864376632228,0.8442029646730231,True,True
XOM,value,10,Logistic Regression,0.12372612155919338,0.10544281475763517,0.6336714959558374,0.5550602487307201,0.018283306801558208,0.07861124722511725,True,True
XOM,value,10,Decision Tree,0.23724831652671252,0.10544281475763517,1.7788671877967677,0.5550602487307201,0.13180550176907735,1.2238069390660475,True,True
XOM,value,10,Random Forest,0.2258352961158563,0.10544281475763517,1.6406328589479608,0.5550602487307201,0.12039248135822112,1.0855726102172407,True,True
XOM,value,10,XGBoost,0.1367184240983006,0.10544281475763517,0.9327488206312482,0.5550602487307201,0.03127560934066542,0.37768857190052807,True,True
CVX,value,5,Logistic Regression,-0.016905624252598228,0.03863888425035733,0.021587900983435868,0.2814685960344989,-0.05554450850295556,-0.25988069505106304,False,False
CVX,value,5,Decision Tree,-0.1874169603728676,0.03863888425035733,-0.8936309629490613,0.2814685960344989,-0.22605584462322492,-1.1750995589835602,False,False
CVX,value,5,Random Forest,0.021460444791916,0.03863888425035733,0.21020476879244657,0.2814685960344989,-0.01717843945844133,-0.07126382724205235,False,False
CVX,value,5,XGBoost,0.1590938823507566,0.03863888425035733,0.8314657891819316,0.2814685960344989,0.12045499810039928,0.5499971931474327,True,True
CVX,value,10,Logistic Regression,-0.10906590462582522,0.03863888425035733,-0.4259179962830814,0.2814685960344989,-0.14770478887618255,-0.7073865923175804,False,False
CVX,value,10,Decision Tree,0.136157775463976,0.03863888425035733,0.7127096156622091,0.2814685960344989,0.09751889121361867,0.4312410196277102,True,True
CVX,value,10,Random Forest,0.0822856583988647,0.03863888425035733,0.46843699752069906,0.2814685960344989,0.04364677414850737,0.18696840148620014,True,True
CVX,value,10,XGBoost,-0.006528193282986705,0.03863888425035733,0.08497006470403269,0.2814685960344989,-0.045167077533344036,-0.19649853133046624,False,False
MSFT,momentum,5,Logistic Regression,0.0,0.08448933187952923,0.0,0.45839349507882254,-0.08448933187952923,-0.45839349507882254,False,False
MSFT,momentum,5,Decision Tree,0.01595833601609642,0.08448933187952923,0.4454183172197228,0.45839349507882254,-0.06853099586343281,-0.01297517785909974,False,False
MSFT,momentum,5,Random Forest,-0.007922300314887942,0.08448933187952923,-0.18112101107695525,0.45839349507882254,-0.09241163219441717,-0.6395145061557778,False,False
MSFT,momentum,5,XGBoost,0.013021118092636286,0.08448933187952923,0.16106664123813633,0.45839349507882254,-0.07146821378689294,-0.29732685384068624,False,False
MSFT,momentum,10,Logistic Regression,0.0,0.08448933187952923,0.0,0.45839349507882254,-0.08448933187952923,-0.45839349507882254,False,False
MSFT,momentum,10,Decision Tree,0.0,0.08448933187952923,0.0,0.45839349507882254,-0.08448933187952923,-0.45839349507882254,False,False
MSFT,momentum,10,Random Forest,0.01580247630914977,0.08448933187952923,0.19512046130361788,0.45839349507882254,-0.06868685557037946,-0.26327303377520467,False,False
MSFT,momentum,10,XGBoost,0.12028418506692673,0.08448933187952923,1.1101170275810965,0.45839349507882254,0.0357948531873975,0.651723532502274,True,True
AAPL,momentum,5,Logistic Regression,0.0,0.10396210203387968,0.0,0.4690937250786783,-0.10396210203387968,-0.4690937250786783,False,False
AAPL,momentum,5,Decision Tree,0.0,0.10396210203387968,0.0,0.4690937250786783,-0.10396210203387968,-0.4690937250786783,False,False
AAPL,momentum,5,Random Forest,0.0,0.10396210203387968,0.0,0.4690937250786783,-0.10396210203387968,-0.4690937250786783,False,False
AAPL,momentum,5,XGBoost,0.0981031035301092,0.10396210203387968,0.5679590509441778,0.4690937250786783,-0.005858998503770474,0.09886532586549945,False,True
AAPL,momentum,10,Logistic Regression,0.0,0.10396210203387968,0.0,0.4690937250786783,-0.10396210203387968,-0.4690937250786783,False,False
AAPL,momentum,10,Decision Tree,-0.04931836293228409,0.10396210203387968,-0.12927302712601996,0.4690937250786783,-0.15328046496616377,-0.5983667522046983,False,False
AAPL,momentum,10,Random Forest,0.16015359964409503,0.10396210203387968,0.901372427283287,0.4690937250786783,0.05619149761021536,0.43227870220460873,True,True
AAPL,momentum,10,XGBoost,0.2650533781447866,0.10396210203387968,1.3148071727064385,0.4690937250786783,0.1610912761109069,0.8457134476277602,True,True
V,momentum,5,Logistic Regression,0.0546624573878145,0.11869303523354935,0.565915724807689,0.6168689399654973,-0.06403057784573485,-0.05095321515780826,False,False
V,momentum,5,Decision Tree,0.11979469300793855,0.11869303523354935,0.6211671123496695,0.6168689399654973,0.0011016577743891975,0.004298172384172183,True,True
V,momentum,5,Random Forest,0.0036106176629928655,0.11869303523354935,0.08457860016970317,0.6168689399654973,-0.11508241757055648,-0.5322903397957941,False,False
V,momentum,5,XGBoost,0.1349351298519481,0.11869303523354935,0.9426029203092693,0.6168689399654973,0.01624209461839876,0.325733980343772,True,True
V,momentum,10,Logistic Regression,0.12992160468301162,0.11869303523354935,0.9899849319063975,0.6168689399654973,0.011228569449462267,0.37311599194090017,True,True
V,momentum,10,Decision Tree,0.0642939828767124,0.11869303523354935,0.9597484235844221,0.6168689399654973,-0.05439905235683695,0.34287948361892484,False,True
V,momentum,10,Random Forest,0.034528317635076355,0.11869303523354935,0.41438619224065354,0.6168689399654973,-0.084164717598473,-0.20248274772484376,False,False
V,momentum,10,XGBoost,0.03138699051930782,0.11869303523354935,0.37597463669838777,0.6168689399654973,-0.08730604471424153,-0.24089430326710953,False,False
MA,momentum,5,Logistic Regression,0.0,0.09347734614145109,0.0,0.5128032786689823,-0.09347734614145109,-0.5128032786689823,False,False
MA,momentum,5,Decision Tree,-0.016697619679407416,0.09347734614145109,-0.14032156987774108,0.5128032786689823,-0.1101749658208585,-0.6531248485467234,False,False
MA,momentum,5,Random Forest,0.18670819480085443,0.09347734614145109,1.472407963066025,0.5128032786689823,0.09323084865940334,0.9596046843970426,True,True
MA,momentum,5,XGBoost,0.07480585281629537,0.09347734614145109,1.4461426641390003,0.5128032786689823,-0.01867149332515572,0.9333393854700179,False,True
MA,momentum,10,Logistic Regression,0.0,0.09347734614145109,0.0,0.5128032786689823,-0.09347734614145109,-0.5128032786689823,False,False
